================ Training Loss (Sat Sep 19 20:20:44 2026) ================
[Rank 0] (epoch: 7, iters: 500, time: 0.593, data: 0.001) , D_A: 0.398, G_A: 0.137, cycle_A: 0.296, idt_A: 0.464, D_B: 0.315, G_B: 0.290, cycle_B: 1.100, idt_B: 0.109

[Rank 0] (epoch: 7, iters: 600, time: 0.589, data: 0.001) , D_A: 0.279, G_A: 0.205, cycle_A: 1.226, idt_A: 0.284, D_B: 0.297, G_B: 0.049, cycle_B: 0.602, idt_B: 0.621

[Rank 0] (epoch: 7, iters: 700, time: 0.596, data: 0.001) , D_A: 0.278, G_A: 0.606, cycle_A: 0.813, idt_A: 0.592, D_B: 0.115, G_B: 0.586, cycle_B: 1.545, idt_B: 0.357

[Rank 0] (epoch: 8, iters: 50, time: 0.588, data: 0.001) , D_A: 0.284, G_A: 0.356, cycle_A: 0.579, idt_A: 0.299, D_B: 0.348, G_B: 0.053, cycle_B: 0.614, idt_B: 0.240

[Rank 0] (epoch: 8, iters: 150, time: 0.592, data: 0.001) , D_A: 0.214, G_A: 0.339, cycle_A: 0.536, idt_A: 0.217, D_B: 0.214, G_B: 0.510, cycle_B: 0.446, idt_B: 0.229

[Rank 0] (epoch: 8, iters: 250, time: 0.591, data: 0.001) , D_A: 0.327, G_A: 0.229, cycle_A: 0.919, idt_A: 0.431, D_B: 0.107, G_B: 0.318, cycle_B: 0.776, idt_B: 0.409

[Rank 0] (epoch: 8, iters: 350, time: 0.645, data: 0.001) , D_A: 0.243, G_A: 0.370, cycle_A: 0.374, idt_A: 0.337, D_B: 0.429, G_B: 0.182, cycle_B: 0.898, idt_B: 0.164

[Rank 0] (epoch: 8, iters: 450, time: 0.592, data: 0.001) , D_A: 0.268, G_A: 0.495, cycle_A: 0.571, idt_A: 0.499, D_B: 0.144, G_B: 0.516, cycle_B: 1.086, idt_B: 0.268

[Rank 0] (epoch: 8, iters: 550, time: 0.594, data: 0.001) , D_A: 0.327, G_A: 0.483, cycle_A: 0.435, idt_A: 0.512, D_B: 0.281, G_B: 0.087, cycle_B: 1.185, idt_B: 0.168

[Rank 0] (epoch: 8, iters: 650, time: 0.585, data: 0.001) , D_A: 0.310, G_A: 0.148, cycle_A: 0.424, idt_A: 0.205, D_B: 0.213, G_B: 0.356, cycle_B: 0.439, idt_B: 0.184

[Rank 0] (epoch: 8, iters: 750, time: 0.656, data: 0.001) , D_A: 0.242, G_A: 0.480, cycle_A: 1.256, idt_A: 0.418, D_B: 0.313, G_B: 0.291, cycle_B: 0.766, idt_B: 0.613

[Rank 0] (epoch: 9, iters: 100, time: 0.587, data: 9.832) , D_A: 0.313, G_A: 0.865, cycle_A: 0.814, idt_A: 0.265, D_B: 0.335, G_B: 0.128, cycle_B: 0.573, idt_B: 0.545

[Rank 0] (epoch: 9, iters: 200, time: 0.592, data: 0.001) , D_A: 0.311, G_A: 0.317, cycle_A: 0.366, idt_A: 0.271, D_B: 0.142, G_B: 0.279, cycle_B: 0.589, idt_B: 0.182

[Rank 0] (epoch: 9, iters: 300, time: 0.597, data: 0.001) , D_A: 0.225, G_A: 0.322, cycle_A: 0.812, idt_A: 0.244, D_B: 0.417, G_B: 0.799, cycle_B: 0.482, idt_B: 0.397

[Rank 0] (epoch: 9, iters: 400, time: 0.649, data: 0.001) , D_A: 0.157, G_A: 0.432, cycle_A: 0.147, idt_A: 0.283, D_B: 0.327, G_B: 0.228, cycle_B: 0.709, idt_B: 0.054

[Rank 0] (epoch: 9, iters: 500, time: 0.597, data: 0.001) , D_A: 0.171, G_A: 0.373, cycle_A: 0.498, idt_A: 0.207, D_B: 0.123, G_B: 0.248, cycle_B: 0.440, idt_B: 0.206

[Rank 0] (epoch: 9, iters: 600, time: 0.586, data: 0.001) , D_A: 0.278, G_A: 0.323, cycle_A: 0.546, idt_A: 0.319, D_B: 0.300, G_B: 0.104, cycle_B: 0.723, idt_B: 0.223

[Rank 0] (epoch: 9, iters: 700, time: 0.590, data: 0.001) , D_A: 0.297, G_A: 0.599, cycle_A: 0.262, idt_A: 0.300, D_B: 0.301, G_B: 0.173, cycle_B: 0.526, idt_B: 0.090

[Rank 0] (epoch: 10, iters: 50, time: 0.664, data: 0.001) , D_A: 0.152, G_A: 0.339, cycle_A: 0.525, idt_A: 0.307, D_B: 0.301, G_B: 0.177, cycle_B: 0.637, idt_B: 0.218

[Rank 0] (epoch: 10, iters: 150, time: 0.593, data: 0.001) , D_A: 0.261, G_A: 0.703, cycle_A: 0.535, idt_A: 0.298, D_B: 0.302, G_B: 0.233, cycle_B: 0.492, idt_B: 0.267

[Rank 0] (epoch: 10, iters: 250, time: 0.595, data: 0.001) , D_A: 0.228, G_A: 0.352, cycle_A: 1.056, idt_A: 0.090, D_B: 0.192, G_B: 0.484, cycle_B: 0.231, idt_B: 0.448

[Rank 0] (epoch: 10, iters: 350, time: 0.599, data: 0.001) , D_A: 0.303, G_A: 0.560, cycle_A: 0.513, idt_A: 0.300, D_B: 0.183, G_B: 0.328, cycle_B: 0.606, idt_B: 0.195

[Rank 0] (epoch: 10, iters: 450, time: 0.601, data: 0.001) , D_A: 0.188, G_A: 0.418, cycle_A: 0.304, idt_A: 0.135, D_B: 0.195, G_B: 0.803, cycle_B: 0.306, idt_B: 0.150

[Rank 0] (epoch: 10, iters: 550, time: 0.604, data: 0.001) , D_A: 0.173, G_A: 0.628, cycle_A: 0.721, idt_A: 0.142, D_B: 0.119, G_B: 0.313, cycle_B: 0.364, idt_B: 0.254

[Rank 0] (epoch: 10, iters: 650, time: 0.597, data: 0.001) , D_A: 0.215, G_A: 0.422, cycle_A: 1.471, idt_A: 0.155, D_B: 0.088, G_B: 0.409, cycle_B: 0.353, idt_B: 0.651

[Rank 0] (epoch: 10, iters: 750, time: 0.587, data: 0.001) , D_A: 0.125, G_A: 0.437, cycle_A: 0.745, idt_A: 0.163, D_B: 0.044, G_B: 0.446, cycle_B: 0.384, idt_B: 0.280

[Rank 0] (epoch: 11, iters: 100, time: 0.663, data: 9.692) , D_A: 0.119, G_A: 0.210, cycle_A: 0.791, idt_A: 0.380, D_B: 0.213, G_B: 0.198, cycle_B: 0.778, idt_B: 0.344

[Rank 0] (epoch: 11, iters: 200, time: 0.591, data: 0.001) , D_A: 0.206, G_A: 0.512, cycle_A: 0.394, idt_A: 0.304, D_B: 0.223, G_B: 0.166, cycle_B: 0.605, idt_B: 0.139

